Field_ID,Year,Crop,Previous_Crop,Soil_pH,Soil_Nitrogen,Soil_Phosphorus,Soil_Potassium,Organic_Matter,Rainfall,Avg_Temperature,NDVI,Irrigation,Fertilizer_Type,Yield,Recommended_Next_Crop,Sustainable_Practice
392,2021,Barley,Barley,5.9,41,22,122,2.8,439,20.9,0.69,Sprinkler,None,6.93,Legume,Compost
121,2020,Legume,Rice,6.6,46,30,143,2.8,568,28.1,0.59,Sprinkler,None,6.42,Wheat,Compost
170,2022,Legume,Soybean,7.1,60,30,136,3.2,463,19.4,0.69,Drip,Organic,8.57,Legume,Reduced tillage
249,2023,Soybean,Wheat,6.4,48,20,128,2.7,513,19.0,0.71,Sprinkler,Chemical,7.98,Soybean,Compost
564,2018,Maize,Barley,6.8,51,29,143,3.8,729,25.8,0.63,Drip,Organic,10.0,Wheat,Cover crop
439,2021,Legume,Rice,7.1,48,17,149,3.0,437,29.0,0.72,None,Chemical,7.85,Legume,Compost
206,2020,Maize,Barley,7.3,32,17,141,3.2,416,28.3,0.59,Drip,None,6.84,Wheat,Cover crop
126,2022,Soybean,Barley,5.6,55,21,144,3.4,591,23.4,0.64,Drip,None,7.91,Barley,Compost
201,2019,Barley,Wheat,6.3,42,29,120,3.7,674,21.8,0.55,Sprinkler,Chemical,6.81,Legume,Reduced tillage
497,2022,Legume,Soybean,6.0,33,16,124,2.5,474,28.3,0.74,Sprinkler,Chemical,7.3,Soybean,Compost
419,2019,Soybean,Soybean,7.2,34,18,120,2.7,668,27.6,0.68,Sprinkler,Organic,7.09,Rice,Compost
413,2022,Legume,Wheat,5.9,34,22,143,3.2,564,20.5,0.63,Sprinkler,Organic,6.61,Wheat,Cover crop
146,2020,Legume,Rice,5.6,36,24,149,3.1,427,25.7,0.77,Drip,Chemical,8.16,Legume,Reduced tillage
297,2019,Soybean,Soybean,7.3,39,28,130,2.5,491,29.5,0.76,Drip,Organic,7.88,Soybean,Compost
507,2021,Barley,Legume,6.9,34,22,156,2.9,650,28.0,0.57,Drip,None,5.93,Legume,Compost
442,2020,Maize,Soybean,6.3,59,16,159,3.9,532,23.7,0.56,Sprinkler,None,8.73,Wheat,Cover crop
314,2018,Maize,Barley,6.6,32,16,148,3.4,796,22.3,0.65,Drip,None,8.68,Wheat,Cover crop
139,2020,Legume,Legume,5.7,35,15,130,2.7,724,19.3,0.63,None,Chemical,6.67,Barley,Compost
122,2022,Soybean,Rice,6.0,56,17,153,3.6,571,21.2,0.6,Sprinkler,None,7.46,Rice,None
285,2023,Wheat,Maize,6.5,60,17,141,3.9,756,27.1,0.63,None,Chemical,8.68,Legume,Cover crop
442,2020,Legume,Rice,6.6,48,16,141,2.8,555,25.1,0.59,Sprinkler,None,6.5,Legume,Compost
452,2018,Legume,Soybean,5.8,48,23,152,2.7,456,21.4,0.74,None,Organic,7.79,Soybean,Compost
456,2023,Rice,Barley,6.7,48,18,138,3.8,611,21.9,0.55,None,None,7.17,Wheat,Cover crop
521,2023,Wheat,Wheat,6.4,58,16,129,2.6,659,25.8,0.73,Drip,Organic,9.0,Legume,Compost
358,2022,Barley,Rice,6.3,49,24,154,2.6,677,19.8,0.6,Sprinkler,None,6.8,Legume,Compost
227,2023,Rice,Rice,7.3,40,18,146,3.0,539,26.3,0.69,Drip,None,8.06,Wheat,Cover crop
508,2019,Legume,Wheat,6.6,30,18,126,2.8,664,21.8,0.58,None,Chemical,5.8,Rice,Compost
525,2022,Maize,Maize,6.1,47,23,120,3.6,475,28.6,0.77,Drip,Chemical,10.98,Wheat,Cover crop
190,2021,Rice,Wheat,6.8,54,20,120,4.0,560,21.0,0.76,Drip,None,10.3,Wheat,Cover crop
224,2022,Rice,Rice,7.1,56,29,150,3.1,559,27.3,0.7,Sprinkler,None,9.03,Wheat,Cover crop
434,2023,Legume,Legume,6.7,47,30,160,3.6,618,26.5,0.78,Drip,None,9.12,Barley,None
350,2019,Wheat,Wheat,6.4,40,20,138,3.8,426,18.2,0.76,Sprinkler,None,8.09,Legume,Compost
538,2018,Wheat,Legume,6.8,55,30,129,2.9,636,27.7,0.58,Drip,None,7.11,Legume,Compost
322,2020,Soybean,Wheat,6.4,55,21,157,2.8,622,27.0,0.79,Sprinkler,Organic,9.33,Maize,Compost
398,2022,Soybean,Legume,5.9,47,18,155,2.8,661,24.9,0.78,Sprinkler,None,8.62,Legume,Compost
421,2019,Rice,Barley,6.8,46,15,150,3.8,777,29.0,0.62,Sprinkler,None,8.45,Wheat,Cover crop
281,2021,Legume,Maize,5.7,49,26,157,2.9,441,26.7,0.72,Sprinkler,None,7.71,Legume,Compost
142,2023,Maize,Soybean,6.0,52,29,123,3.0,640,29.8,0.8,None,Chemical,11.19,Wheat,Cover crop
346,2020,Wheat,Legume,6.6,59,24,156,2.9,695,25.3,0.75,Drip,None,9.23,Legume,Compost
501,2020,Rice,Rice,6.5,52,28,128,3.7,521,24.6,0.55,Drip,Organic,7.72,Wheat,Cover crop
284,2018,Barley,Soybean,6.6,53,26,137,3.6,483,28.8,0.7,Drip,None,8.31,Legume,Reduced tillage
519,2019,Legume,Wheat,7.0,49,17,142,2.9,697,23.0,0.71,Drip,None,8.29,Legume,Compost
461,2018,Wheat,Barley,6.3,39,25,126,3.5,619,20.8,0.74,Sprinkler,Organic,8.32,Legume,Cover crop
583,2020,Legume,Wheat,6.0,45,22,151,3.8,472,19.7,0.62,Drip,Organic,7.35,Rice,None
545,2018,Legume,Maize,7.3,56,20,133,3.4,679,19.3,0.68,Drip,None,8.57,Barley,Reduced tillage
281,2020,Legume,Rice,7.0,57,25,128,3.9,461,18.8,0.59,Sprinkler,Chemical,7.7,Barley,None
226,2021,Maize,Wheat,5.7,49,21,135,4.0,453,28.8,0.8,Sprinkler,Chemical,11.49,Wheat,Cover crop
183,2019,Wheat,Rice,7.0,40,23,121,2.5,672,19.1,0.75,None,Organic,7.82,Legume,Compost
314,2020,Barley,Soybean,6.9,51,16,122,2.7,656,19.8,0.57,Drip,None,6.73,Legume,Compost
379,2018,Rice,Wheat,5.8,38,28,124,3.1,681,23.6,0.66,Sprinkler,None,7.83,Wheat,Cover crop
195,2018,Soybean,Barley,6.7,45,15,133,3.5,410,21.4,0.71,Sprinkler,Chemical,8.02,Soybean,Reduced tillage
471,2019,Soybean,Soybean,5.8,31,28,143,2.6,423,27.7,0.62,Drip,None,5.67,Wheat,Compost
107,2023,Soybean,Wheat,5.9,37,25,143,3.0,781,23.5,0.63,None,Organic,6.91,Rice,Reduced tillage
451,2023,Maize,Legume,6.0,60,26,147,3.6,754,23.6,0.71,Drip,Chemical,11.79,Wheat,Cover crop
507,2018,Legume,Barley,7.1,49,30,155,3.9,632,23.9,0.67,Drip,Chemical,8.67,Wheat,Reduced tillage
357,2021,Rice,Legume,5.7,55,21,158,3.3,672,29.7,0.61,Drip,Organic,8.74,Wheat,Cover crop
426,2019,Wheat,Soybean,6.5,37,16,137,3.0,700,21.0,0.64,Sprinkler,Chemical,7.19,Legume,Cover crop
431,2023,Rice,Legume,5.9,33,15,151,3.9,696,25.9,0.74,Sprinkler,Organic,9.21,Wheat,Cover crop
121,2019,Legume,Legume,7.1,41,30,140,3.3,717,20.3,0.69,Sprinkler,Organic,7.99,Soybean,Reduced tillage
439,2021,Legume,Maize,5.6,58,23,139,3.4,792,20.8,0.6,None,Organic,7.91,Barley,Compost
229,2018,Rice,Maize,6.5,57,28,149,2.5,427,26.9,0.79,None,Chemical,9.65,Wheat,Compost
201,2021,Barley,Legume,6.1,31,26,142,3.5,578,26.6,0.74,Sprinkler,Chemical,7.96,Legume,Compost
245,2018,Rice,Barley,6.9,51,28,149,3.2,657,28.5,0.68,Sprinkler,None,8.8,Wheat,Cover crop
430,2023,Legume,Maize,7.4,55,18,122,3.6,633,27.4,0.72,None,Chemical,8.94,Wheat,Compost
354,2018,Wheat,Maize,6.1,33,29,143,3.5,675,26.3,0.77,Drip,None,8.35,Legume,Cover crop
588,2023,Soybean,Barley,6.4,45,17,153,3.1,539,19.8,0.66,Drip,Chemical,7.69,Rice,Cover crop
457,2020,Barley,Barley,6.3,32,18,121,4.0,657,23.6,0.74,None,None,7.81,Legume,Reduced tillage
268,2021,Wheat,Legume,6.1,39,22,121,3.2,468,21.7,0.64,Drip,Organic,6.91,Legume,None
437,2020,Barley,Legume,5.6,36,16,136,3.7,516,24.2,0.58,Drip,Chemical,6.6,Legume,Reduced tillage
234,2021,Barley,Maize,6.1,30,24,153,2.7,748,20.3,0.57,Drip,Chemical,6.11,Legume,Compost
226,2019,Maize,Wheat,7.1,59,26,144,3.7,449,24.1,0.58,Drip,Chemical,9.26,Wheat,Cover crop
405,2018,Rice,Wheat,5.5,38,22,149,2.9,773,28.1,0.64,Drip,Organic,8.08,Wheat,Compost
341,2020,Wheat,Legume,6.2,42,19,140,2.6,732,26.1,0.6,None,Chemical,6.68,Legume,Compost
233,2018,Legume,Wheat,5.7,56,15,160,2.7,594,18.1,0.58,Sprinkler,Chemical,7.18,Legume,Compost
399,2019,Wheat,Wheat,6.2,34,20,124,4.0,558,21.2,0.71,Drip,Chemical,8.18,Legume,Reduced tillage
484,2020,Maize,Barley,6.0,34,25,147,2.7,609,19.3,0.72,Sprinkler,Organic,8.87,Wheat,Compost
393,2023,Barley,Soybean,6.0,34,28,125,3.3,568,21.8,0.66,Drip,Organic,7.12,Legume,Reduced tillage
306,2022,Maize,Legume,6.8,41,16,154,2.7,713,25.0,0.76,Drip,None,9.99,Wheat,Compost
194,2019,Maize,Maize,6.2,41,22,142,3.3,755,20.5,0.72,Sprinkler,Chemical,10.27,Wheat,Cover crop
549,2023,Maize,Barley,6.5,40,15,151,3.0,654,26.6,0.68,Sprinkler,Organic,9.05,Wheat,Cover crop
552,2023,Rice,Maize,6.2,55,24,128,3.0,543,26.4,0.67,Drip,Chemical,9.14,Wheat,Cover crop
230,2020,Soybean,Barley,6.3,55,22,122,3.0,544,27.7,0.56,None,Chemical,6.76,Barley,Reduced tillage
300,2020,Barley,Rice,5.8,53,29,143,3.7,506,24.0,0.7,Sprinkler,Chemical,8.66,Legume,Compost
435,2021,Wheat,Barley,5.7,33,15,136,2.5,480,28.3,0.61,Drip,Organic,5.9,Legume,Compost
202,2022,Rice,Wheat,5.7,43,16,156,3.8,714,28.3,0.75,None,Organic,9.61,Wheat,Cover crop
481,2020,Rice,Wheat,6.4,34,27,128,3.0,453,26.5,0.62,None,Organic,6.58,Wheat,Cover crop
302,2018,Maize,Maize,6.2,50,22,157,2.9,745,25.6,0.68,Sprinkler,Chemical,10.04,Wheat,Compost
586,2020,Maize,Rice,6.6,41,19,135,3.1,655,25.1,0.62,Drip,Organic,8.58,Wheat,Cover crop
235,2020,Soybean,Barley,6.9,58,26,159,3.0,633,26.8,0.77,None,Chemical,9.31,Legume,Reduced tillage
472,2018,Rice,Legume,7.2,51,19,148,3.6,670,20.7,0.76,Sprinkler,Chemical,10.46,Wheat,Cover crop
562,2018,Maize,Maize,6.7,36,27,128,3.2,452,23.5,0.78,Drip,Organic,9.87,Wheat,Cover crop
116,2023,Soybean,Wheat,6.1,59,27,141,3.5,450,19.0,0.69,None,Organic,8.24,Wheat,Cover crop
594,2018,Soybean,Wheat,7.4,52,19,154,3.6,482,18.5,0.74,Drip,Organic,8.94,Legume,Compost
401,2020,Maize,Barley,7.5,60,19,148,3.7,615,23.9,0.75,None,None,10.9,Wheat,Cover crop
420,2019,Soybean,Legume,6.0,59,22,160,4.0,633,20.3,0.75,Sprinkler,Chemical,9.97,Barley,Reduced tillage
412,2021,Legume,Barley,5.9,56,26,127,2.6,470,22.6,0.67,None,None,7.24,Soybean,Compost
200,2023,Legume,Soybean,7.4,52,27,156,3.5,595,29.7,0.78,Drip,None,9.28,Rice,Cover crop
285,2020,Rice,Maize,5.7,30,26,131,2.5,690,24.7,0.57,Drip,None,6.16,Wheat,Compost
116,2023,Barley,Soybean,5.6,49,21,134,3.2,516,19.3,0.58,Drip,None,6.7,Legume,Compost
582,2018,Legume,Soybean,6.5,31,20,149,3.5,591,25.3,0.76,Sprinkler,None,7.81,Barley,Reduced tillage
311,2022,Legume,Wheat,5.5,31,30,129,2.8,687,25.9,0.67,None,None,6.52,Barley,Compost
400,2020,Soybean,Maize,6.0,50,25,156,3.1,419,19.6,0.6,Drip,Organic,6.91,Barley,None
585,2020,Wheat,Rice,6.2,55,15,132,2.8,407,27.8,0.69,Sprinkler,None,7.58,Legume,Compost
507,2021,Wheat,Barley,6.1,32,29,141,2.5,775,21.4,0.79,None,None,7.8,Legume,Compost
328,2022,Legume,Barley,6.3,50,26,153,3.6,648,21.9,0.72,Drip,None,8.71,Barley,Compost
395,2018,Soybean,Soybean,5.6,49,29,131,3.9,600,22.9,0.62,Drip,None,7.67,Rice,Reduced tillage
357,2021,Soybean,Wheat,6.6,33,24,128,2.6,515,25.8,0.62,Sprinkler,Chemical,6.14,Wheat,Compost
450,2023,Soybean,Rice,5.8,45,27,136,3.5,551,25.3,0.6,Sprinkler,Chemical,7.14,Wheat,None
502,2023,Rice,Rice,6.0,31,29,155,3.8,686,26.1,0.72,Sprinkler,Organic,8.78,Wheat,Cover crop
477,2023,Soybean,Barley,6.1,38,17,125,2.6,730,27.7,0.66,Sprinkler,None,6.96,Rice,Compost
249,2018,Barley,Rice,6.7,50,29,154,3.4,562,20.6,0.67,None,None,7.52,Legume,Compost
395,2019,Wheat,Rice,7.0,41,19,136,4.0,624,24.6,0.62,None,Chemical,7.35,Legume,Cover crop
348,2023,Barley,Maize,6.3,32,29,143,3.1,696,20.1,0.66,Sprinkler,Organic,7.05,Legume,Reduced tillage
488,2018,Maize,Legume,7.4,53,20,150,3.9,575,27.3,0.58,Drip,Chemical,9.33,Wheat,Cover crop
557,2021,Maize,Wheat,5.8,37,15,121,3.3,574,23.5,0.68,Sprinkler,Chemical,9.02,Wheat,Cover crop
504,2022,Wheat,Soybean,6.0,52,24,131,3.0,598,22.6,0.55,Sprinkler,Organic,6.68,Legume,Cover crop
549,2020,Rice,Barley,5.9,50,16,133,2.5,537,18.9,0.78,None,Organic,9.2,Wheat,Compost
308,2020,Legume,Maize,5.8,46,25,147,3.6,674,21.2,0.77,Sprinkler,Chemical,9.35,Legume,None
518,2018,Legume,Rice,7.1,43,16,121,3.2,593,19.2,0.62,None,None,6.64,Rice,Cover crop
127,2020,Legume,Barley,5.7,57,30,139,3.8,545,20.4,0.69,None,Organic,8.49,Legume,None
223,2022,Legume,Rice,6.4,57,17,142,3.8,762,23.9,0.63,None,Organic,8.32,Soybean,Compost
598,2020,Barley,Rice,6.4,46,19,138,3.6,770,24.0,0.57,None,Chemical,7.18,Legume,Compost
552,2019,Legume,Wheat,6.0,53,30,131,3.1,762,21.1,0.69,None,Organic,8.37,Maize,Reduced tillage
205,2023,Maize,Barley,7.2,56,20,127,3.0,412,18.2,0.72,None,None,9.39,Wheat,Cover crop
541,2019,Legume,Legume,5.5,52,23,152,2.9,799,22.2,0.66,Drip,None,8.14,Soybean,Compost
525,2023,Soybean,Wheat,7.0,44,27,144,2.5,561,23.0,0.7,None,Organic,7.28,Wheat,Compost
557,2018,Rice,Legume,7.1,39,26,148,3.5,651,29.0,0.75,Drip,Chemical,9.7,Wheat,Cover crop
578,2020,Rice,Legume,6.4,42,23,150,4.0,423,24.7,0.58,Sprinkler,Organic,7.29,Wheat,Cover crop
478,2020,Legume,Maize,6.7,39,25,140,3.9,436,23.9,0.57,Sprinkler,Organic,6.34,Barley,None
371,2019,Barley,Barley,6.5,34,29,143,2.9,541,19.7,0.55,None,Organic,5.39,Legume,Compost
459,2022,Soybean,Legume,5.6,58,20,158,3.7,639,27.4,0.61,Sprinkler,Chemical,8.25,Legume,Compost
118,2018,Rice,Rice,5.8,43,28,132,3.4,525,19.9,0.77,Drip,None,9.36,Wheat,Cover crop
129,2019,Wheat,Barley,6.9,48,22,135,3.7,440,19.3,0.58,Sprinkler,Chemical,6.95,Legume,Cover crop
306,2020,Soybean,Barley,6.6,40,30,140,3.1,756,21.5,0.59,Drip,None,6.79,Soybean,Cover crop
242,2019,Rice,Barley,6.4,38,26,149,3.6,667,20.5,0.57,Drip,Organic,7.42,Wheat,Cover crop
551,2022,Maize,Legume,6.5,52,17,135,3.0,603,29.5,0.78,Drip,None,10.84,Wheat,Cover crop
437,2019,Barley,Legume,7.1,41,28,136,2.6,734,24.4,0.59,Sprinkler,Chemical,6.72,Legume,Compost
563,2018,Legume,Wheat,6.7,53,18,147,2.7,617,29.2,0.63,Drip,Chemical,7.75,Legume,Compost
586,2019,Barley,Maize,6.3,58,24,128,3.1,585,28.0,0.67,Sprinkler,Chemical,8.46,Legume,Reduced tillage
323,2021,Barley,Legume,7.2,58,16,125,3.7,402,19.6,0.8,Drip,None,9.51,Legume,Cover crop
448,2022,Soybean,Legume,7.0,57,19,120,2.8,738,23.5,0.58,None,None,7.03,Soybean,Compost
427,2018,Barley,Wheat,6.8,58,26,144,2.8,556,27.8,0.73,Drip,Organic,8.88,Legume,Compost
194,2019,Wheat,Wheat,6.3,43,28,133,3.4,520,25.2,0.8,Drip,None,8.81,Legume,Reduced tillage
248,2019,Legume,Maize,6.3,40,22,154,2.6,541,18.2,0.56,Drip,Chemical,6.04,Soybean,Compost
584,2022,Barley,Soybean,5.6,38,20,123,2.7,544,24.4,0.6,Drip,None,6.13,Legume,Compost
350,2020,Soybean,Wheat,7.0,53,21,135,3.9,663,18.6,0.7,Sprinkler,Organic,8.94,Rice,Cover crop
172,2020,Soybean,Wheat,6.1,55,21,125,2.5,717,18.1,0.67,Sprinkler,Organic,8.1,Maize,Compost
221,2023,Soybean,Legume,6.9,60,19,151,3.2,729,20.6,0.66,Drip,Chemical,8.99,Rice,None
134,2021,Maize,Rice,6.2,60,22,141,3.0,685,29.1,0.62,None,None,9.08,Wheat,Cover crop
566,2021,Rice,Rice,5.7,58,22,157,2.8,795,24.9,0.77,Sprinkler,Chemical,10.81,Wheat,Compost
192,2021,Legume,Wheat,7.2,60,17,142,2.6,728,19.2,0.77,None,Organic,9.22,Maize,Compost
392,2018,Rice,Maize,6.4,57,25,152,2.8,547,27.7,0.67,None,Organic,8.55,Wheat,Compost
553,2022,Wheat,Maize,6.7,49,16,134,3.2,457,26.3,0.58,Drip,Chemical,6.91,Legume,Reduced tillage
391,2023,Soybean,Soybean,6.4,59,17,138,3.7,443,27.5,0.57,Sprinkler,None,7.09,Maize,Cover crop
527,2023,Rice,Legume,6.9,40,17,122,2.5,541,28.0,0.6,Drip,None,6.74,Wheat,Compost
301,2020,Soybean,Soybean,5.9,35,28,157,2.6,475,19.9,0.74,Sprinkler,None,7.11,Legume,Compost
129,2021,Legume,Maize,5.8,58,29,145,3.6,522,21.8,0.67,None,Organic,8.18,Barley,None
572,2022,Soybean,Legume,6.5,31,21,132,3.3,590,20.6,0.55,Sprinkler,None,5.54,Wheat,None
209,2023,Maize,Soybean,6.5,57,28,150,3.9,569,21.4,0.64,Drip,None,9.88,Wheat,Cover crop
346,2019,Barley,Legume,6.1,44,15,135,2.9,615,25.7,0.61,Sprinkler,Chemical,7.01,Legume,Compost
520,2021,Soybean,Legume,7.1,54,28,153,2.9,794,18.8,0.62,Drip,Organic,8.04,Maize,Compost
271,2018,Rice,Soybean,6.5,40,17,152,3.0,773,28.1,0.67,Sprinkler,Organic,8.46,Wheat,Cover crop
298,2020,Legume,Barley,6.2,48,28,140,3.7,406,18.5,0.78,None,Organic,8.61,Maize,None
481,2020,Maize,Maize,6.6,42,23,153,2.9,471,19.1,0.69,None,None,8.27,Wheat,Compost
267,2018,Legume,Soybean,6.2,45,26,132,3.2,466,20.8,0.65,None,Chemical,7.12,Wheat,Compost
174,2021,Soybean,Maize,5.6,49,30,122,3.3,512,27.5,0.59,Sprinkler,Organic,6.92,Maize,Cover crop
109,2022,Maize,Soybean,6.8,34,24,132,3.4,485,25.3,0.64,None,Organic,7.75,Wheat,Cover crop
445,2023,Soybean,Barley,6.3,34,23,121,3.2,621,26.1,0.72,Drip,None,7.6,Barley,Cover crop
572,2022,Rice,Barley,7.4,51,24,151,3.1,751,25.5,0.56,Drip,Organic,7.97,Wheat,Cover crop
180,2020,Soybean,Rice,6.4,42,27,158,3.0,687,20.7,0.78,None,Organic,8.52,Barley,Compost
208,2022,Rice,Barley,5.8,51,26,121,3.3,571,25.0,0.63,Sprinkler,Chemical,8.5,Wheat,Cover crop
185,2022,Rice,Maize,6.3,48,19,133,3.7,798,19.7,0.66,None,Chemical,9.18,Wheat,Cover crop
226,2023,Soybean,Legume,7.2,43,20,150,3.9,772,26.2,0.67,None,Organic,8.08,Legume,Reduced tillage
230,2023,Soybean,Rice,6.3,33,16,142,2.7,552,25.2,0.74,None,Organic,7.21,Wheat,Compost
294,2022,Rice,Maize,6.5,47,27,153,3.5,641,29.3,0.7,None,Chemical,9.1,Wheat,Cover crop
598,2020,Barley,Soybean,7.3,54,22,159,3.0,666,29.5,0.71,Drip,Chemical,8.97,Legume,Cover crop
218,2023,Soybean,Soybean,5.6,47,22,135,3.8,678,21.0,0.56,Drip,Organic,7.25,Legume,Reduced tillage
238,2021,Rice,Barley,5.6,34,21,151,3.9,708,29.6,0.61,Sprinkler,Organic,7.78,Wheat,Cover crop
514,2018,Wheat,Legume,7.3,35,15,124,3.1,449,24.0,0.64,None,None,6.1,Legume,Reduced tillage
224,2022,Wheat,Soybean,5.8,32,21,135,3.7,602,25.6,0.72,Sprinkler,None,7.57,Legume,Compost
494,2018,Barley,Barley,5.9,35,30,122,2.8,462,24.6,0.78,Drip,None,7.74,Legume,Compost
118,2018,Maize,Barley,6.2,30,22,126,3.5,633,23.8,0.63,Sprinkler,Organic,8.04,Wheat,Cover crop
453,2018,Wheat,Legume,5.5,33,17,149,3.1,575,28.1,0.77,None,Chemical,7.93,Legume,Compost
372,2019,Soybean,Maize,7.1,46,30,127,3.1,437,21.8,0.73,Drip,Chemical,8.3,Barley,Cover crop
159,2021,Legume,Wheat,7.3,52,29,120,2.7,472,24.4,0.6,None,Chemical,6.71,Wheat,Compost
124,2022,Maize,Legume,7.5,53,15,154,3.9,503,21.4,0.73,Sprinkler,None,10.39,Wheat,Cover crop
192,2019,Maize,Wheat,6.3,51,15,121,3.1,707,28.4,0.6,Drip,Organic,9.1,Wheat,Cover crop
139,2022,Maize,Maize,6.9,54,26,131,3.6,596,19.9,0.59,None,None,8.51,Wheat,Cover crop
146,2019,Wheat,Wheat,6.4,48,26,138,2.7,781,20.6,0.77,Drip,Organic,9.21,Legume,Compost
114,2018,Legume,Wheat,6.3,46,18,127,3.7,639,27.5,0.74,Drip,Organic,9.01,Maize,Cover crop
192,2020,Wheat,Soybean,5.9,42,23,130,3.1,519,27.4,0.59,None,Organic,6.27,Legume,Compost
143,2021,Legume,Soybean,5.9,57,15,138,3.9,406,22.3,0.6,Sprinkler,Organic,7.55,Soybean,Cover crop
132,2023,Soybean,Wheat,6.4,55,25,120,3.3,656,21.8,0.69,Drip,Chemical,8.94,Rice,Cover crop
220,2021,Barley,Soybean,6.4,49,30,123,3.6,686,25.9,0.61,None,Organic,7.44,Legume,None
302,2020,Legume,Soybean,7.2,40,22,140,3.0,403,19.0,0.78,Drip,None,7.99,Rice,None
225,2023,Maize,Barley,5.9,30,18,155,3.9,466,18.1,0.58,None,None,6.82,Wheat,Cover crop
524,2019,Soybean,Wheat,6.4,36,27,154,2.5,716,25.2,0.64,None,Chemical,6.7,Wheat,Compost
306,2020,Wheat,Wheat,6.8,50,23,150,3.7,768,19.1,0.56,Drip,Chemical,7.7,Legume,Compost
581,2021,Barley,Rice,7.3,47,27,132,3.4,445,20.0,0.79,Drip,None,8.76,Legume,None
478,2023,Barley,Wheat,6.1,39,17,135,3.3,736,24.3,0.69,None,None,7.47,Legume,Compost
521,2020,Legume,Rice,6.5,52,27,149,3.2,436,25.0,0.63,Drip,Organic,7.43,Rice,Cover crop
150,2021,Wheat,Barley,5.8,33,29,147,3.0,438,29.2,0.67,Drip,None,6.54,Legume,Reduced tillage
553,2019,Legume,Maize,6.6,38,26,134,3.0,658,28.5,0.66,Sprinkler,None,7.02,Soybean,Reduced tillage
474,2019,Wheat,Barley,7.3,50,20,154,2.9,688,24.7,0.75,Drip,Organic,9.0,Legume,Compost
358,2021,Maize,Rice,7.4,49,21,133,3.4,573,26.4,0.77,Sprinkler,None,10.5,Wheat,Cover crop
184,2023,Soybean,Wheat,7.3,49,22,156,3.3,740,23.1,0.73,Sprinkler,Chemical,9.06,Rice,Compost
374,2020,Soybean,Maize,6.9,37,22,140,3.6,601,27.6,0.64,Sprinkler,None,6.95,Barley,Cover crop
384,2023,Barley,Rice,6.8,42,20,129,3.2,570,29.7,0.77,None,Chemical,8.44,Legume,Cover crop
581,2021,Legume,Maize,5.6,33,28,147,2.8,538,27.4,0.58,Sprinkler,None,5.59,Wheat,Compost
292,2021,Legume,Maize,6.0,52,25,131,4.0,612,20.5,0.59,Sprinkler,Organic,7.66,Rice,Reduced tillage
555,2019,Maize,Soybean,6.4,39,23,137,3.0,766,19.4,0.78,Sprinkler,Chemical,10.75,Wheat,Cover crop
205,2020,Soybean,Maize,5.7,33,29,141,2.9,694,21.2,0.8,Drip,Chemical,8.81,Legume,Compost
248,2019,Wheat,Legume,6.6,52,24,131,3.8,793,21.6,0.61,None,Chemical,8.07,Legume,Cover crop
183,2022,Wheat,Wheat,7.5,43,23,151,3.5,488,28.8,0.72,Drip,None,7.95,Legume,None
189,2020,Rice,Legume,5.9,36,30,143,3.6,691,27.7,0.64,None,None,7.57,Wheat,Cover crop
338,2020,Wheat,Soybean,6.2,60,17,153,2.8,542,23.8,0.69,Sprinkler,None,8.12,Legume,Compost
125,2020,Rice,Barley,5.8,40,21,124,2.5,657,19.1,0.61,Drip,None,7.12,Wheat,Compost
481,2021,Barley,Legume,6.9,42,20,139,2.8,424,29.9,0.71,Drip,Organic,7.51,Legume,Compost
313,2018,Rice,Rice,7.0,48,27,127,3.6,593,27.7,0.7,Drip,None,9.11,Wheat,Cover crop
484,2021,Soybean,Barley,5.7,55,19,124,3.3,651,25.2,0.73,None,Chemical,8.93,Soybean,Cover crop
318,2018,Soybean,Rice,5.7,48,15,126,2.7,484,21.8,0.58,None,None,6.02,Rice,Compost
123,2018,Soybean,Wheat,5.9,45,20,155,3.9,717,24.5,0.75,Sprinkler,None,8.89,Legume,Reduced tillage
158,2019,Wheat,Barley,6.3,32,23,159,3.3,472,22.5,0.76,Sprinkler,Chemical,7.89,Legume,None
417,2022,Legume,Rice,6.5,38,20,122,3.9,731,18.8,0.57,Drip,None,6.84,Soybean,None
108,2023,Rice,Maize,7.2,35,22,154,3.9,434,26.6,0.64,Drip,None,7.47,Wheat,Cover crop
366,2023,Soybean,Legume,6.7,57,23,149,4.0,737,23.6,0.66,Drip,Organic,9.11,Barley,Reduced tillage
404,2019,Wheat,Soybean,6.1,45,30,158,3.5,506,22.7,0.66,Drip,Chemical,7.84,Legume,Cover crop
121,2020,Barley,Maize,6.7,53,18,140,2.5,543,27.8,0.61,None,None,6.59,Legume,Compost
275,2021,Legume,Wheat,7.2,46,26,155,3.4,716,25.6,0.65,Sprinkler,None,7.65,Barley,None
209,2020,Soybean,Legume,6.4,59,27,121,3.9,567,28.1,0.75,None,None,9.03,Wheat,Compost
167,2021,Maize,Legume,5.8,39,24,126,3.3,466,28.3,0.64,Drip,None,8.1,Wheat,Cover crop
357,2020,Barley,Legume,6.0,42,26,135,3.0,541,25.7,0.67,Drip,Organic,7.44,Legume,Compost
120,2021,Legume,Rice,7.3,59,26,140,3.2,514,23.8,0.76,Sprinkler,Organic,9.21,Legume,Compost
473,2023,Maize,Soybean,5.7,35,25,155,3.7,614,23.5,0.7,Sprinkler,None,9.06,Wheat,Cover crop
